captured_at_utc,event_title,event_url,market_id,market_slug,outcome_label,unit,lower_bound,upper_bound,initial_yes_midpoint,initial_yes_bid,initial_yes_ask,yes_midpoint,yes_bid,yes_ask,spread
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 19?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-19-2026,2003742,highest-temperature-in-atlanta-on-april-19-2026-72-73f,Will the highest temperature in Atlanta be between 72-73°F on April 19?,F,,,0.265,0.25,0.26,0.09,0.08,0.1,0.020000000000000004
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 20?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-20-2026,2011145,highest-temperature-in-atlanta-on-april-20-2026-69forbelow,Will the highest temperature in Atlanta be 69°F or below on April 20?,F,,,0.007,0.005,0.009,0.0105,0.01,0.011,0.0009999999999999992
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 20?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-20-2026,2011155,highest-temperature-in-atlanta-on-april-20-2026-88forhigher,Will the highest temperature in Atlanta be 88°F or higher on April 20?,F,,,0.0035,0.002,0.005,0.0025,0.002,0.003,0.001
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 20?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-20-2026,2011146,highest-temperature-in-atlanta-on-april-20-2026-70-71f,Will the highest temperature in Atlanta be between 70-71°F on April 20?,F,,,0.025,0.02,0.03,0.036,0.033,0.039,0.005999999999999998
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 20?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-20-2026,2011147,highest-temperature-in-atlanta-on-april-20-2026-72-73f,Will the highest temperature in Atlanta be between 72-73°F on April 20?,F,,,0.11,0.09,0.13,0.15,0.14,0.16,0.01999999999999999
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 20?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-20-2026,2011148,highest-temperature-in-atlanta-on-april-20-2026-74-75f,Will the highest temperature in Atlanta be between 74-75°F on April 20?,F,,,0.265,0.26,0.27,0.34,0.32,0.35,0.02999999999999997
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 20?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-20-2026,2011149,highest-temperature-in-atlanta-on-april-20-2026-76-77f,Will the highest temperature in Atlanta be between 76-77°F on April 20?,F,,,0.325,0.31,0.34,0.355,0.35,0.36,0.010000000000000009
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 20?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-20-2026,2011150,highest-temperature-in-atlanta-on-april-20-2026-78-79f,Will the highest temperature in Atlanta be between 78-79°F on April 20?,F,,,0.21,0.2,0.22,0.105,0.1,0.13,0.03
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 20?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-20-2026,2011151,highest-temperature-in-atlanta-on-april-20-2026-80-81f,Will the highest temperature in Atlanta be between 80-81°F on April 20?,F,,,0.075,0.07,0.08,0.013,0.012,0.014,0.002
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 20?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-20-2026,2011152,highest-temperature-in-atlanta-on-april-20-2026-82-83f,Will the highest temperature in Atlanta be between 82-83°F on April 20?,F,,,0.0125,0.01,0.015,0.0035,0.003,0.004,0.001
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 20?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-20-2026,2011153,highest-temperature-in-atlanta-on-april-20-2026-84-85f,Will the highest temperature in Atlanta be between 84-85°F on April 20?,F,,,0.01,0.005,0.015,0.0035,0.003,0.004,0.001
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 20?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-20-2026,2011154,highest-temperature-in-atlanta-on-april-20-2026-86-87f,Will the highest temperature in Atlanta be between 86-87°F on April 20?,F,,,0.0075,0.005,0.01,0.0055,0.005,0.006,0.001
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 21?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-21-2026,2019209,highest-temperature-in-atlanta-on-april-21-2026-71forbelow,Will the highest temperature in Atlanta be 71°F or below on April 21?,F,,,0.005,0.003,0.007,0.005,0.003,0.007,0.004
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 21?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-21-2026,2019219,highest-temperature-in-atlanta-on-april-21-2026-90forhigher,Will the highest temperature in Atlanta be 90°F or higher on April 21?,F,,,0.008,0.003,0.013,0.008,0.003,0.013,0.009999999999999998
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 21?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-21-2026,2019210,highest-temperature-in-atlanta-on-april-21-2026-72-73f,Will the highest temperature in Atlanta be between 72-73°F on April 21?,F,,,0.0125,0.01,0.015,0.0125,0.01,0.015,0.004999999999999999
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 21?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-21-2026,2019211,highest-temperature-in-atlanta-on-april-21-2026-74-75f,Will the highest temperature in Atlanta be between 74-75°F on April 21?,F,,,0.04,0.01,0.07,0.04,0.01,0.07,0.060000000000000005
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 21?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-21-2026,2019212,highest-temperature-in-atlanta-on-april-21-2026-76-77f,Will the highest temperature in Atlanta be between 76-77°F on April 21?,F,,,0.225,0.1,0.35,0.225,0.1,0.35,0.24999999999999997
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 21?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-21-2026,2019213,highest-temperature-in-atlanta-on-april-21-2026-78-79f,Will the highest temperature in Atlanta be between 78-79°F on April 21?,F,,,0.25,0.13,0.37,0.25,0.13,0.37,0.24
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 21?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-21-2026,2019214,highest-temperature-in-atlanta-on-april-21-2026-80-81f,Will the highest temperature in Atlanta be between 80-81°F on April 21?,F,,,0.33,0.28,0.38,0.33,0.28,0.38,0.09999999999999998
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 21?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-21-2026,2019215,highest-temperature-in-atlanta-on-april-21-2026-82-83f,Will the highest temperature in Atlanta be between 82-83°F on April 21?,F,,,0.155,0.13,0.18,0.155,0.13,0.18,0.04999999999999999
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 21?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-21-2026,2019216,highest-temperature-in-atlanta-on-april-21-2026-84-85f,Will the highest temperature in Atlanta be between 84-85°F on April 21?,F,,,0.0175,0.005,0.03,0.0175,0.005,0.03,0.024999999999999998
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 21?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-21-2026,2019217,highest-temperature-in-atlanta-on-april-21-2026-86-87f,Will the highest temperature in Atlanta be between 86-87°F on April 21?,F,,,0.015,0.01,0.02,0.015,0.01,0.02,0.01
2026-04-19T05:49:05+00:00,Highest temperature in Atlanta on April 21?,https://polymarket.com/event/highest-temperature-in-atlanta-on-april-21-2026,2019218,highest-temperature-in-atlanta-on-april-21-2026-88-89f,Will the highest temperature in Atlanta be between 88-89°F on April 21?,F,,,0.007,0.004,0.01,0.007,0.004,0.01,0.006
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 18?,https://polymarket.com/event/highest-temperature-in-austin-on-april-18-2026,1996620,highest-temperature-in-austin-on-april-18-2026-69forbelow,Will the highest temperature in Austin be 69°F or below on April 18?,F,,,,,,,,,
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 18?,https://polymarket.com/event/highest-temperature-in-austin-on-april-18-2026,1996630,highest-temperature-in-austin-on-april-18-2026-88forhigher,Will the highest temperature in Austin be 88°F or higher on April 18?,F,,,0.001,0.0,0.002,0.0005,0.0,0.001,0.001
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 18?,https://polymarket.com/event/highest-temperature-in-austin-on-april-18-2026,1996621,highest-temperature-in-austin-on-april-18-2026-70-71f,Will the highest temperature in Austin be between 70-71°F on April 18?,F,,,,,,,,,
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 18?,https://polymarket.com/event/highest-temperature-in-austin-on-april-18-2026,1996622,highest-temperature-in-austin-on-april-18-2026-72-73f,Will the highest temperature in Austin be between 72-73°F on April 18?,F,,,0.998,0.997,0.999,0.9995,0.999,1.0,0.0010000000000000009
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 18?,https://polymarket.com/event/highest-temperature-in-austin-on-april-18-2026,1996623,highest-temperature-in-austin-on-april-18-2026-74-75f,Will the highest temperature in Austin be between 74-75°F on April 18?,F,,,0.001,0.0,0.002,0.0005,0.0,0.001,0.001
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 18?,https://polymarket.com/event/highest-temperature-in-austin-on-april-18-2026,1996624,highest-temperature-in-austin-on-april-18-2026-76-77f,Will the highest temperature in Austin be between 76-77°F on April 18?,F,,,0.003,0.0,0.006,0.0005,0.0,0.001,0.001
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 18?,https://polymarket.com/event/highest-temperature-in-austin-on-april-18-2026,1996625,highest-temperature-in-austin-on-april-18-2026-78-79f,Will the highest temperature in Austin be between 78-79°F on April 18?,F,,,0.0015,0.0,0.003,0.0005,0.0,0.001,0.001
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 18?,https://polymarket.com/event/highest-temperature-in-austin-on-april-18-2026,1996626,highest-temperature-in-austin-on-april-18-2026-80-81f,Will the highest temperature in Austin be between 80-81°F on April 18?,F,,,0.0015,0.0,0.003,0.0005,0.0,0.001,0.001
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 18?,https://polymarket.com/event/highest-temperature-in-austin-on-april-18-2026,1996627,highest-temperature-in-austin-on-april-18-2026-82-83f,Will the highest temperature in Austin be between 82-83°F on April 18?,F,,,0.0005,0.0,0.001,0.0005,0.0,0.001,0.001
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 18?,https://polymarket.com/event/highest-temperature-in-austin-on-april-18-2026,1996628,highest-temperature-in-austin-on-april-18-2026-84-85f,Will the highest temperature in Austin be between 84-85°F on April 18?,F,,,0.001,0.0,0.002,0.0005,0.0,0.001,0.001
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 18?,https://polymarket.com/event/highest-temperature-in-austin-on-april-18-2026,1996629,highest-temperature-in-austin-on-april-18-2026-86-87f,Will the highest temperature in Austin be between 86-87°F on April 18?,F,,,0.0015,0.0,0.003,0.0005,0.0,0.001,0.001
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 19?,https://polymarket.com/event/highest-temperature-in-austin-on-april-19-2026,2003964,highest-temperature-in-austin-on-april-19-2026-69forbelow,Will the highest temperature in Austin be 69°F or below on April 19?,F,,,0.0415,0.033,0.05,0.056,0.051,0.061,0.010000000000000002
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 19?,https://polymarket.com/event/highest-temperature-in-austin-on-april-19-2026,2003974,highest-temperature-in-austin-on-april-19-2026-88forhigher,Will the highest temperature in Austin be 88°F or higher on April 19?,F,,,0.0005,0.0,0.001,0.0005,0.0,0.001,0.001
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 19?,https://polymarket.com/event/highest-temperature-in-austin-on-april-19-2026,2003965,highest-temperature-in-austin-on-april-19-2026-70-71f,Will the highest temperature in Austin be between 70-71°F on April 19?,F,,,0.18,0.15,0.22,0.195,0.17,0.22,0.04999999999999999
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 19?,https://polymarket.com/event/highest-temperature-in-austin-on-april-19-2026,2003966,highest-temperature-in-austin-on-april-19-2026-72-73f,Will the highest temperature in Austin be between 72-73°F on April 19?,F,,,0.38,0.37,0.39,0.385,0.38,0.39,0.010000000000000009
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 19?,https://polymarket.com/event/highest-temperature-in-austin-on-april-19-2026,2003967,highest-temperature-in-austin-on-april-19-2026-74-75f,Will the highest temperature in Austin be between 74-75°F on April 19?,F,,,0.335,0.33,0.34,0.32,0.3,0.34,0.040000000000000036
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 19?,https://polymarket.com/event/highest-temperature-in-austin-on-april-19-2026,2003968,highest-temperature-in-austin-on-april-19-2026-76-77f,Will the highest temperature in Austin be between 76-77°F on April 19?,F,,,0.0245,0.021,0.028,0.0285,0.028,0.029,0.0010000000000000009
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 19?,https://polymarket.com/event/highest-temperature-in-austin-on-april-19-2026,2003969,highest-temperature-in-austin-on-april-19-2026-78-79f,Will the highest temperature in Austin be between 78-79°F on April 19?,F,,,0.0055,0.005,0.006,0.0085,0.005,0.01,0.005
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 19?,https://polymarket.com/event/highest-temperature-in-austin-on-april-19-2026,2003970,highest-temperature-in-austin-on-april-19-2026-80-81f,Will the highest temperature in Austin be between 80-81°F on April 19?,F,,,0.0035,0.003,0.004,0.004,0.003,0.007,0.004
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 19?,https://polymarket.com/event/highest-temperature-in-austin-on-april-19-2026,2003971,highest-temperature-in-austin-on-april-19-2026-82-83f,Will the highest temperature in Austin be between 82-83°F on April 19?,F,,,0.0025,0.002,0.003,0.0025,0.002,0.003,0.001
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 19?,https://polymarket.com/event/highest-temperature-in-austin-on-april-19-2026,2003972,highest-temperature-in-austin-on-april-19-2026-84-85f,Will the highest temperature in Austin be between 84-85°F on April 19?,F,,,0.0015,0.001,0.002,0.0025,0.001,0.002,0.001
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 19?,https://polymarket.com/event/highest-temperature-in-austin-on-april-19-2026,2003973,highest-temperature-in-austin-on-april-19-2026-86-87f,Will the highest temperature in Austin be between 86-87°F on April 19?,F,,,0.0005,0.0,0.001,0.0005,0.0,0.001,0.001
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 20?,https://polymarket.com/event/highest-temperature-in-austin-on-april-20-2026,2011376,highest-temperature-in-austin-on-april-20-2026-69forbelow,Will the highest temperature in Austin be 69°F or below on April 20?,F,,,0.911,0.878,0.944,0.9535,0.941,0.966,0.025000000000000022
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 20?,https://polymarket.com/event/highest-temperature-in-austin-on-april-20-2026,2011386,highest-temperature-in-austin-on-april-20-2026-88forhigher,Will the highest temperature in Austin be 88°F or higher on April 20?,F,,,0.0015,0.001,0.002,0.0005,0.0,0.001,0.001
2026-04-19T05:49:05+00:00,Highest temperature in Austin on April 20?,https://polymarket.com/event/highest-temperature-in-austin-on-april-20-2026,2011377,highest-temperature-in-austin-on-april-20-2026-70-71f,Will the highest temperature in Austin be between 70-71°F on April 20?,F,,,0.043,0.031,0.054,0.042,0.039,0.045,0.005999999999999998
